0|000806|20190331|-0.011300|20190427|20190621|20190614|20180205|20190220|1.44|20190606||
0|000807|20190331|0.020000|20190429|20190401|20190131|20180118|20190403|-0.12|20190506||
0|000809|20190331|-0.035000|20190427|20170922|||||20180530||
0|000810|20190331|0.112500|20190423|20190520|20190327||20190625|-23.00|20181011||
0|000811|20190331|0.260000|20190426|20190510|20190603||20181112|-0.90|20190603||
0|000812|20190331|0.002100|20190430|20190613|20190614|20171207|20190121|-0.50|20190506||
0|000813|20190331|0.054500|20190427|20190508|20190508||20190315|-2200.00|20190506||
0|000815|20190331|-0.010000|20190430|20190515|20190625||||20190509||
0|000816|20190331|0.002200|20190426|20190516||20171023|||20190506||
0|000818|20190331|0.160000|20190416|20170815|20190618|20190603|20180815|7.50|20190506||
0|000819|20190331|0.025000|20190427|20180731|||20180821|-0.30|20181011||
0|000820|20190331|-0.060000|20190430|20190626|20190610|20180202|20190412|-0.01|20190617||
0|000821|20190331|0.180000|20190430|20160629||20171123|||20180619||
0|000822|20190331|0.100000|20190426|20170830|20190409||||||
0|000823|20190331|0.062900|20190430|20190416|20190430||||20190506||
0|000825|20190331|0.061000|20190426|20180214||20180416|||20180917||
0|000826|20190331|0.111000|20190426|20190621|20190621|20180416|20181022|0.50|20190429||
0|000828|20190331|0.265100|20190430|20161124|||20190315|0.04|20170503||
0|000829|20190331|0.011100|20190425|20190415|20190517|20170817|20190508|0.50|20181129||
0|000830|20190331|0.243000|20190409|20190408|20190409||20180823|-13.28|20190506||
0|000831|20190331|0.012600|20190430|20190611|20190529||||20190524||
0|000833|20190331|0.007800|20190430|20190415|20190415||20190529|0.19|||
0|000835|20190331|-0.020800|20190430|20190621|20190621|20180205|20190419|46.48|20190506||
0|000836|20190331|0.013200|20190430|20190419|20190423|20171201|20190416|-27.00|20190506||
0|000837|20190331|0.008800|20190430|20190325|20190328||||20190328||
0|000838|20190331|-0.017900|20190430|20190415|20190415||20190410|0.40|20190506||
0|000839|20190331|0.010600|20190429|20190321|20190604||20190306|0.10|20190314||
0|000848|20190331|0.230000|20190420|20151221|||||||
0|000850|20190331|0.448700|20190430|20190507|20190509||||20190508||
0|000851|20190331|-0.022900|20190430|20190401|20190430||20190307|5.00|20190506||
0|000852|20190331|0.020000|20190426|20190530|20190530||||20190506||
0|000856|20190331|-0.006900|20190424|20190225|20190315||20180821|-116.35|20190506||
0|000858|20190331|1.668000|20190429|20150710|20190318||||20190506||
0|000859|20190331|0.006000|20190426|20190306|20190429||20190617|1333.94|20190506||
0|000860|20190331|0.751100|20190427|20190318|20190318||||20181029||
0|000861|20190331|0.010000|20190430|20190612|20190626||||20190626||
0|000862|20190331|0.008300|20190427|20190624|20190627|20190604|||20190625||
0|000863|20190331|0.280000|20190430|20190313|20190614|20171211|20180928|4.00|||
0|000868|20190331|0.030000|20190427|20190424|20190327|20170918|20190527|-730.00|20190523||
0|000869|20190331|0.670000|20190427|20151201|||||20181011||
0|000875|20190331|0.074900|20190430|20170519|||20181221|-0.04|||
0|000876|20190331|0.160000|20190430|20190510|20190509||20181105|4216.02|20190313||
0|000877|20190331|0.156600|20190426|20190611|20190320|20170907|||20180619||
0|000878|20190331|0.102500|20190427|20190401||20180118|||20190506||
0|000880|20190331|0.040000|20190430|20190527|||||20181011||
0|000881|20190331|0.017200|20190427|20190306|20190129||||||
0|000882|20190331|0.005000|20190425|20190402|20190402||20190409|-0.62|||
0|000883|20190331|0.062000|20190426|20150916|||20190321|50.72|||
0|000885|20190331|0.293400|20190426|20190627|20190627||||20181011||
0|000886|20190331|0.027000|20190430|20190409|20190522||||20180410||
0|000887|20190331|0.253100|20190430|20151109|||20181102|5.00|20190506||
0|000888|20190331|0.036800|20190427|20150713|||20181015|0.10|||
0|000889|20190331|0.078400|20190430|20190627|20190627|20180706|||20171101||
0|000890|20190331|0.021100|20190429|20190422|20190506|20180323|20190104|-0.05|20190506||
0|000892|20190331|0.011100|20190430|20190312||20170718|20181109|8.21|20190506||
0|000893|20190331|0.001600|20190430|20190530|20190513||||20190528||
0|000895|20190331|0.387700|20190430|20151221||20190121|20181019|0.10|20180816||
0|000897|20190331|-0.010200|20190430|20190509|20190325||||20190513||
0|000898|20190331|0.058000|20190430|20161207|||||20150119||
0|000899|20190331|0.087000|20190429|20181112|||20190506|363.10|||
0|000900|20190331|0.188700|20190427|20190422|20190422|20171027|||20180531||
0|000901|20190331|-0.013800|20190429|20190104|20190104||||20180619||
0|000902|20190331|0.259700|20190412|20150714||||||20190620|3
0|000903|20190331|0.068000|20190430|20190417||20171120|||||
